gene_1	gene_2	weight
ENSG00000116996	ENSG00000144712	0.44823598571753914
ENSG00000133739	ENSG00000156510	0.6341733141234946
ENSG00000102890	ENSG00000171505	0.41147598399969254
ENSG00000154175	ENSG00000157654	0.529323289668687
ENSG00000082126	ENSG00000188820	0.6822706218720349
ENSG00000102595	ENSG00000138316	0.6221281953023479
ENSG00000162591	ENSG00000181143	0.4060475920570563
ENSG00000147316	ENSG00000167862	0.5895414052367598
ENSG00000107036	ENSG00000187775	0.617054023809276
ENSG00000168646	ENSG00000228278	0.44559385090344494
ENSG00000124207	ENSG00000138162	0.5659527151269802
ENSG00000049323	ENSG00000206384	0.5257188595438117
ENSG00000105877	ENSG00000137801	0.6135713804805987
ENSG00000086570	ENSG00000181315	0.6131141113509947
ENSG00000083444	ENSG00000178104	0.6577727869374241
ENSG00000181616	ENSG00000188162	0.6661030506178026
ENSG00000125386	ENSG00000173821	0.5717824682545047
ENSG00000156136	ENSG00000172340	0.6200493973772625
ENSG00000081277	ENSG00000140451	0.6599070226373901
ENSG00000105501	ENSG00000108242	0.6174915153209094
ENSG00000144824	ENSG00000147316	0.5931780515376736
ENSG00000159885	ENSG00000166024	0.44734719832672115
ENSG00000198502	ENSG00000204560	0.5937697279281758
ENSG00000082126	ENSG00000144406	0.6674120334084589
ENSG00000070371	ENSG00000150961	0.6704798362348331
ENSG00000180901	ENSG00000182168	0.7458397297981333
ENSG00000137656	ENSG00000204010	0.6042120370251937
ENSG00000137473	ENSG00000185640	0.6204573070846746
ENSG00000009724	ENSG00000259494	0.623634017979347
ENSG00000111860	ENSG00000120341	0.5739727315336424
ENSG00000149262	ENSG00000164946	0.6767651782081273
ENSG00000153406	ENSG00000174718	0.4997327118936337
ENSG00000079308	ENSG00000198722	0.5505105623955957
ENSG00000007516	ENSG00000178057	0.3835200172384774
ENSG00000070371	ENSG00000136717	0.6737297594416773
ENSG00000156136	ENSG00000157766	0.5887220521999005
ENSG00000041880	ENSG00000139304	0.6917045687822753
ENSG00000100767	ENSG00000198502	0.593907344813198
ENSG00000023839	ENSG00000188086	0.6718582869229422
ENSG00000143537	ENSG00000172456	0.6692978431731553
ENSG00000142556	ENSG00000171433	0.4014285395481023
ENSG00000183060	ENSG00000188162	0.6643146509149591
ENSG00000116701	ENSG00000163349	0.6165157292178427
ENSG00000105501	ENSG00000134571	0.6398996422877476
ENSG00000088205	ENSG00000101958	0.6855209761330316
ENSG00000167862	ENSG00000204659	0.45236263761540685
ENSG00000167676	ENSG00000170935	0.5251231721625191
ENSG00000118898	ENSG00000184185	0.5993864620232442
ENSG00000071626	ENSG00000178057	0.6383948990423794
ENSG00000172476	ENSG00000198783	0.624924473688957
ENSG00000139746	ENSG00000187164	0.5952435607075871
ENSG00000148926	ENSG00000162896	0.675268291225724
ENSG00000129351	ENSG00000188266	0.7641221093377044
ENSG00000137473	ENSG00000188677	0.6207263140331262
ENSG00000102780	ENSG00000127481	0.7007464623223087
ENSG00000124789	ENSG00000124942	0.5949674070495072
ENSG00000182704	ENSG00000183090	0.45387132627405474
ENSG00000016082	ENSG00000198089	0.6706638700830171
ENSG00000110799	ENSG00000142623	0.6587220079577296
ENSG00000148219	ENSG00000165323	0.5552989524559867
ENSG00000100767	ENSG00000182898	0.5324704246986889
ENSG00000116005	ENSG00000135677	0.476231254494147
ENSG00000069966	ENSG00000146530	0.6277316211536883
ENSG00000088205	ENSG00000127481	0.6973746882554015
ENSG00000116005	ENSG00000137877	0.5858908004835919
ENSG00000107957	ENSG00000168060	0.6519679459011488
ENSG00000109775	ENSG00000131018	0.6038563143664535
ENSG00000146383	ENSG00000182177	0.4619970337756165
ENSG00000143341	ENSG00000164619	0.6042257272613863
ENSG00000044459	ENSG00000143028	0.5787954584271121
ENSG00000130270	ENSG00000198089	0.6588286241948543
ENSG00000141161	ENSG00000157131	0.6687003748502852
ENSG00000041880	ENSG00000121904	0.6278334151085017
ENSG00000088812	ENSG00000126773	0.5113058894702616
ENSG00000104808	ENSG00000121764	0.5763352298664327
ENSG00000138759	ENSG00000204764	0.6007565265121186
ENSG00000160318	ENSG00000182253	0.5414170716764609
ENSG00000115414	ENSG00000154133	0.6147877881784044
ENSG00000149177	ENSG00000165275	0.43681414191832707
ENSG00000105339	ENSG00000205143	0.5363056356278417
ENSG00000083520	ENSG00000127603	0.5941297932530315
ENSG00000129158	ENSG00000214097	0.41036781591985394
ENSG00000162896	ENSG00000173531	0.6743700884829478
ENSG00000016082	ENSG00000106333	0.4854165214529394
ENSG00000125046	ENSG00000248712	0.588553712039236
ENSG00000125386	ENSG00000188677	0.5491621370575698
ENSG00000116005	ENSG00000134759	0.7012081373034246
ENSG00000104324	ENSG00000188820	0.6576831106534635
ENSG00000104687	ENSG00000154920	0.7008465319675131
ENSG00000142623	ENSG00000149115	0.5962216806015599
ENSG00000102393	ENSG00000163347	0.6574960130806202
ENSG00000112137	ENSG00000137877	0.6001983072797497
ENSG00000149403	ENSG00000162402	0.6509960673581682
ENSG00000146530	ENSG00000164161	0.6280053191652428
ENSG00000183977	ENSG00000204965	0.3745965571908264
ENSG00000074660	ENSG00000182180	0.6499394239727049
ENSG00000100399	ENSG00000120158	0.47510584423306573
ENSG00000165730	ENSG00000183066	0.6360772957663379
ENSG00000120278	ENSG00000162600	0.4424735029417096
ENSG00000078579	ENSG00000127481	0.6717705414034606
ENSG00000065183	ENSG00000136010	0.7269962653525956
ENSG00000112983	ENSG00000138892	0.6014607419687203
ENSG00000019995	ENSG00000071626	0.6073043190471107
ENSG00000023839	ENSG00000178922	0.6522374028379567
ENSG00000168936	ENSG00000244754	0.494326716050626
ENSG00000029534	ENSG00000153898	0.6196032720102647
ENSG00000127415	ENSG00000169484	0.52068662600156
ENSG00000091136	ENSG00000157326	0.71848146742548
ENSG00000116221	ENSG00000204536	0.5329184027195932
ENSG00000188869	ENSG00000197081	0.5450526921958064
ENSG00000110799	ENSG00000138646	0.6496230906360284
ENSG00000135480	ENSG00000141338	0.6193088457020028
ENSG00000103168	ENSG00000163393	0.5935123212793265
ENSG00000105321	ENSG00000153789	0.4433311962292857
ENSG00000125046	ENSG00000136449	0.5785589553568665
ENSG00000105877	ENSG00000178234	0.6221125736017106
ENSG00000157680	ENSG00000158486	0.6616271900251653
ENSG00000188828	ENSG00000204634	0.7134878812922544
ENSG00000122678	ENSG00000166473	0.5148878312329939
ENSG00000136319	ENSG00000214097	0.4188941371981752
ENSG00000137473	ENSG00000152766	0.6211882364455099
ENSG00000146054	ENSG00000176208	0.6799573492269866
ENSG00000111199	ENSG00000148219	0.6290601284284487
ENSG00000077232	ENSG00000186638	0.6171605084862738
ENSG00000138316	ENSG00000143952	0.6509888919540008
ENSG00000183032	ENSG00000197619	0.6701963237644383
ENSG00000100767	ENSG00000138688	0.5167434064837865
ENSG00000145244	ENSG00000180999	0.5777277685538023
ENSG00000179409	ENSG00000182704	0.5683037509040967
ENSG00000151304	ENSG00000183833	0.5848289486998353
ENSG00000140497	ENSG00000181378	0.6371404954687531
ENSG00000162298	ENSG00000162889	0.7257464400159551
ENSG00000139719	ENSG00000203872	0.7249256099194178
ENSG00000074660	ENSG00000135837	0.6291476937298459
ENSG00000187372	ENSG00000198707	0.5850273923999215
ENSG00000115267	ENSG00000146839	0.5250682651600352
ENSG00000146205	ENSG00000179636	0.6637343191895506
ENSG00000091136	ENSG00000153789	0.6833305391022927
ENSG00000152061	ENSG00000174255	0.5367070881212768
ENSG00000073614	ENSG00000163820	0.6946646699845281
ENSG00000163393	ENSG00000198502	0.5960606466057186
ENSG00000142973	ENSG00000185339	0.6629959476906756
ENSG00000127329	ENSG00000244482	0.47942116784175826
ENSG00000097096	ENSG00000113407	0.6361339130108243
ENSG00000116032	ENSG00000135451	0.6692797948021795
ENSG00000049167	ENSG00000072849	0.7111095632341468
ENSG00000173581	ENSG00000237441	0.7445853509256162
ENSG00000099940	ENSG00000244482	0.48147434647584564
ENSG00000145934	ENSG00000197603	0.47594383233389037
ENSG00000104731	ENSG00000188676	0.6165247845464512
ENSG00000141854	ENSG00000174326	0.5455041726365772
ENSG00000168615	ENSG00000170044	0.6923963387729907
ENSG00000180914	ENSG00000256061	0.3873750423870181
ENSG00000073536	ENSG00000134262	0.5196952850401557
ENSG00000136026	ENSG00000138448	0.6146445056739416
ENSG00000138759	ENSG00000140107	0.5994985850088638
ENSG00000076242	ENSG00000197893	0.6963814263661495
ENSG00000140455	ENSG00000156970	0.5870249599306228
ENSG00000145362	ENSG00000168884	0.5922979058461365
ENSG00000101639	ENSG00000214013	0.5262823800504286
ENSG00000064787	ENSG00000166024	0.5716201750024169
ENSG00000122367	ENSG00000180891	0.6126152476066422
ENSG00000172824	ENSG00000172890	0.4897241833812627
ENSG00000167766	ENSG00000186472	0.41290984561493344
ENSG00000138448	ENSG00000165899	0.6186235108116462
ENSG00000166997	ENSG00000179057	0.551665132472818
ENSG00000135749	ENSG00000197454	0.5286769821858265
ENSG00000105669	ENSG00000180891	0.6195798613967035
ENSG00000180891	ENSG00000204021	0.6260431586740703
ENSG00000111799	ENSG00000137571	0.5937602971653592
ENSG00000010626	ENSG00000165895	0.4488440082108855
ENSG00000113810	ENSG00000167705	0.7191816410587223
ENSG00000145362	ENSG00000162456	0.5972283887276305
ENSG00000165733	ENSG00000186951	0.7370916815242924
ENSG00000120278	ENSG00000205038	0.5355184617766701
ENSG00000162460	ENSG00000174527	0.6105856621569962
ENSG00000091128	ENSG00000198026	0.6439600082328496
ENSG00000115109	ENSG00000188039	0.5372905266993147
ENSG00000162460	ENSG00000182107	0.6156407329228989
ENSG00000064787	ENSG00000105852	0.5737893002886129
ENSG00000124171	ENSG00000164694	0.5748259450716927
ENSG00000090615	ENSG00000100079	0.650222869144525
ENSG00000126698	ENSG00000143952	0.6103336621611374
ENSG00000102763	ENSG00000170776	0.5362333844922358
ENSG00000133316	ENSG00000188266	0.6078502164188888
ENSG00000164068	ENSG00000244482	0.48013114094162146
ENSG00000122507	ENSG00000149488	0.5968473957822625
ENSG00000058453	ENSG00000153789	0.581092710593355
ENSG00000064687	ENSG00000127377	0.5953307694832405
ENSG00000112379	ENSG00000205143	0.5461846019430373
ENSG00000118997	ENSG00000175077	0.6077002785525927
ENSG00000135480	ENSG00000168477	0.6154081568864913
ENSG00000165140	ENSG00000244482	0.4800724446207115
ENSG00000090861	ENSG00000149262	0.7377024198902082
ENSG00000132554	ENSG00000145703	0.5792556909372192
ENSG00000107951	ENSG00000182871	0.5378236245157323
ENSG00000151276	ENSG00000179869	0.5841456200768165
ENSG00000039987	ENSG00000179057	0.5405196547856995
ENSG00000049323	ENSG00000079308	0.5611450761192647
ENSG00000058453	ENSG00000127377	0.5838589827306783
ENSG00000101474	ENSG00000136859	0.6477045129787851
ENSG00000139233	ENSG00000141497	0.6927659815783705
ENSG00000156136	ENSG00000197603	0.5047749085537914
ENSG00000106804	ENSG00000159398	0.5491436693973782
ENSG00000134216	ENSG00000174844	0.6442278666586939
ENSG00000158525	ENSG00000162402	0.583095363331098
ENSG00000118729	ENSG00000138646	0.6496564600813284
ENSG00000132821	ENSG00000142675	0.6150286701963731
ENSG00000069188	ENSG00000111199	0.6256039467619581
ENSG00000145198	ENSG00000186976	0.5817445499458173
ENSG00000141338	ENSG00000166997	0.6200479830826133
ENSG00000088812	ENSG00000187017	0.49554788921634524
ENSG00000104043	ENSG00000178878	0.4774424870543437
ENSG00000140905	ENSG00000182180	0.6627632640845883
ENSG00000151150	ENSG00000162105	0.52435080391378
ENSG00000114019	ENSG00000174718	0.5886440923278908
ENSG00000130377	ENSG00000162542	0.623664337930156
ENSG00000185559	ENSG00000228278	0.44555761811210115
ENSG00000111913	ENSG00000142973	0.6664388252487676
ENSG00000152936	ENSG00000228278	0.4459415497879231
ENSG00000151914	ENSG00000198967	0.5751418651682361
ENSG00000157131	ENSG00000174844	0.6470585773009804
ENSG00000158296	ENSG00000165323	0.5432060315304638
ENSG00000100335	ENSG00000120137	0.7132156275113346
ENSG00000157796	ENSG00000157800	0.6374991250505672
ENSG00000070061	ENSG00000132549	0.6731520163293293
ENSG00000112159	ENSG00000143028	0.5184386505413421
ENSG00000100139	ENSG00000121764	0.6259187146730054
ENSG00000077232	ENSG00000168702	0.5935681659779305
ENSG00000130270	ENSG00000182670	0.5991635982478255
ENSG00000133816	ENSG00000197658	0.582479024470037
ENSG00000091536	ENSG00000128591	0.531404119116506
ENSG00000023839	ENSG00000175077	0.6588315466592637
ENSG00000070371	ENSG00000204381	0.6968260267128455
ENSG00000136045	ENSG00000145246	0.6565187558765286
ENSG00000154485	ENSG00000168014	0.61765338768355
ENSG00000132382	ENSG00000132623	0.5553870018156167
ENSG00000170004	ENSG00000188266	0.4147456749095792
ENSG00000107890	ENSG00000154451	0.5753972517822624
ENSG00000174776	ENSG00000188086	0.6210904215847636
ENSG00000157388	ENSG00000164070	0.5528035200703209
ENSG00000104687	ENSG00000167755	0.6904782427749739
ENSG00000149488	ENSG00000177084	0.6049947367385474
ENSG00000124731	ENSG00000183090	0.4624617417438497
ENSG00000116141	ENSG00000204538	0.6843427605245241
ENSG00000140455	ENSG00000197385	0.7398999955281457
ENSG00000180433	ENSG00000183324	0.6787756089738619
ENSG00000107957	ENSG00000138162	0.5306906800639729
ENSG00000110046	ENSG00000189350	0.4924702512779326
ENSG00000180347	ENSG00000187170	0.5354344808533102
ENSG00000110375	ENSG00000197619	0.65617662380195
ENSG00000187105	ENSG00000203872	0.6692246290715684
ENSG00000120885	ENSG00000142599	0.5434747278972083
ENSG00000100360	ENSG00000106948	0.5577175478699542
ENSG00000016082	ENSG00000197283	0.5842629284308151
ENSG00000145362	ENSG00000183111	0.5893720041932787
ENSG00000131069	ENSG00000148926	0.5858066044012679
ENSG00000163312	ENSG00000204386	0.6740963699447289
ENSG00000121988	ENSG00000130783	0.6447306760505624
ENSG00000110046	ENSG00000125885	0.49370560110998446
ENSG00000120341	ENSG00000154485	0.6030729384489874
ENSG00000144401	ENSG00000182957	0.49258992180824657
ENSG00000134352	ENSG00000142405	0.47662664117958936
ENSG00000004846	ENSG00000161664	0.7019533671553306
ENSG00000107186	ENSG00000169994	0.6014733017180804
ENSG00000125999	ENSG00000166796	0.6048587037624034
ENSG00000105671	ENSG00000182179	0.6177116518231329
ENSG00000162600	ENSG00000198796	0.49120735784741054
ENSG00000112679	ENSG00000243710	0.7137168123334129
ENSG00000164308	ENSG00000204536	0.5553974602269584
ENSG00000180264	ENSG00000198799	0.6351950972368013
ENSG00000138347	ENSG00000198502	0.5959636890013145
ENSG00000143315	ENSG00000176208	0.6751311944391976
ENSG00000072849	ENSG00000237441	0.774366964515393
ENSG00000160284	ENSG00000180914	0.4904247028492798
ENSG00000138162	ENSG00000143772	0.5682048730561944
ENSG00000077522	ENSG00000169684	0.643496100730879
ENSG00000118785	ENSG00000160282	0.48358891042922353
ENSG00000083520	ENSG00000106333	0.507241372981206
ENSG00000124731	ENSG00000198104	0.5658565802166639
ENSG00000006788	ENSG00000130270	0.6303805080441532
ENSG00000129255	ENSG00000188828	0.7085138298592983
ENSG00000185739	ENSG00000206384	0.5617118740610317
ENSG00000089101	ENSG00000138109	0.6533371518600303
ENSG00000088205	ENSG00000197658	0.6663113496713559
ENSG00000123977	ENSG00000185231	0.42130852860019385
ENSG00000100503	ENSG00000111199	0.6268092693567225
ENSG00000127377	ENSG00000198502	0.5966053567017923
ENSG00000144824	ENSG00000164078	0.6177135202790356
ENSG00000033867	ENSG00000182180	0.6329941404900489
ENSG00000072195	ENSG00000205420	0.6145762046704182
ENSG00000138180	ENSG00000143669	0.6204368356296472
ENSG00000078579	ENSG00000089101	0.6501143627484468
ENSG00000188906	ENSG00000206530	0.6360950576918336
ENSG00000050555	ENSG00000109063	0.5555007040523128
ENSG00000206190	ENSG00000257335	0.5300502434962302
ENSG00000131069	ENSG00000164300	0.5836944156937912
ENSG00000143952	ENSG00000232125	0.618124432842272
ENSG00000151914	ENSG00000159231	0.5914035912341109
ENSG00000135749	ENSG00000136205	0.5441151763347262
ENSG00000180914	ENSG00000181555	0.4641324083484296
ENSG00000170935	ENSG00000204965	0.39145036459758364
ENSG00000119408	ENSG00000145246	0.65362110986115
ENSG00000109501	ENSG00000186976	0.5812087832057534
ENSG00000181616	ENSG00000214097	0.4119997057401296
ENSG00000089041	ENSG00000187258	0.5400949287643728
ENSG00000143537	ENSG00000174844	0.6521821693051731
ENSG00000037280	ENSG00000120253	0.5407520377727643
ENSG00000168477	ENSG00000204381	0.6097230600496145
ENSG00000132446	ENSG00000179869	0.5597226193281349
ENSG00000105669	ENSG00000179044	0.6187967382034312
ENSG00000132016	ENSG00000159885	0.44575380182662033
ENSG00000171396	ENSG00000196497	0.4590223348653298
ENSG00000124159	ENSG00000163380	0.6039475910854268
ENSG00000157388	ENSG00000173517	0.4182407700580166
ENSG00000137767	ENSG00000185567	0.534099605662903
ENSG00000165730	ENSG00000179023	0.6095699383893497
ENSG00000009724	ENSG00000091409	0.6346159263681519
ENSG00000165124	ENSG00000198682	0.5812216451698586
ENSG00000185739	ENSG00000186806	0.5705427906025852
ENSG00000091536	ENSG00000205038	0.5344696835715822
ENSG00000120322	ENSG00000143028	0.42651657262450854
ENSG00000140107	ENSG00000187918	0.609890395195264
ENSG00000143315	ENSG00000143537	0.6623003139231664
ENSG00000121053	ENSG00000164708	0.6912571479111504
ENSG00000126337	ENSG00000170044	0.7207390140694141
ENSG00000160049	ENSG00000171481	0.4961915114754589
ENSG00000111913	ENSG00000160145	0.660516013393706
ENSG00000048707	ENSG00000163933	0.7530245351234789
ENSG00000102393	ENSG00000174776	0.6598145293537117
ENSG00000162006	ENSG00000198498	0.5006479508324142
ENSG00000078674	ENSG00000205420	0.6154305661738796
ENSG00000091536	ENSG00000125998	0.5130828655693445
ENSG00000062282	ENSG00000104055	0.5435540164466506
ENSG00000124731	ENSG00000240021	0.4759825097279459
ENSG00000133401	ENSG00000204021	0.6249184458852042
ENSG00000089486	ENSG00000185038	0.627036117788748
ENSG00000116996	ENSG00000124155	0.45109509904939266
ENSG00000073111	ENSG00000131018	0.5888310287255737
ENSG00000072121	ENSG00000163092	0.567790159761953
ENSG00000006555	ENSG00000168060	0.6236423213741038
ENSG00000168936	ENSG00000197706	0.5787340430085738
ENSG00000101557	ENSG00000180901	0.7766153763785703
ENSG00000079308	ENSG00000182898	0.5189936771470492
ENSG00000017260	ENSG00000102780	0.7187919211057858
ENSG00000143315	ENSG00000167483	0.648877262746301
ENSG00000064687	ENSG00000120253	0.6025355967535261
ENSG00000114019	ENSG00000145703	0.5716849550674153
ENSG00000064687	ENSG00000145194	0.6104295416380899
ENSG00000031823	ENSG00000166473	0.5143689882884815
ENSG00000163749	ENSG00000204381	0.6709026131229997
ENSG00000074803	ENSG00000115464	0.5781148096236819
ENSG00000168619	ENSG00000173442	0.4267004367139749
ENSG00000163347	ENSG00000178057	0.6382074162801825
ENSG00000146205	ENSG00000152766	0.6830768809974518
ENSG00000030066	ENSG00000178026	0.7010006472565753
ENSG00000132819	ENSG00000143543	0.494898684350766
ENSG00000142623	ENSG00000185842	0.6532147958217331
ENSG00000125821	ENSG00000232125	0.6212584558815055
ENSG00000101958	ENSG00000155970	0.6860045921654908
ENSG00000141527	ENSG00000166473	0.5177117074859086
ENSG00000143382	ENSG00000144736	0.6859696873500073
ENSG00000132763	ENSG00000179562	0.5973965442707413
ENSG00000105671	ENSG00000183856	0.5806695469834884
ENSG00000112679	ENSG00000167755	0.7093467206482525
ENSG00000135451	ENSG00000172986	0.6570304202413598
ENSG00000111199	ENSG00000168060	0.6395882486734351
ENSG00000090615	ENSG00000169684	0.635344587596097
ENSG00000105357	ENSG00000138347	0.58871928859285
ENSG00000147459	ENSG00000171596	0.5855065308253865
ENSG00000116147	ENSG00000133739	0.6259498672618733
ENSG00000116005	ENSG00000146530	0.6241136169048331
ENSG00000090006	ENSG00000180891	0.6277903477536133
ENSG00000120526	ENSG00000122367	0.6034778445206836
ENSG00000111199	ENSG00000198783	0.6235948941278908
ENSG00000127377	ENSG00000132915	0.581322627643717
ENSG00000129422	ENSG00000198502	0.5936297323827312
ENSG00000133742	ENSG00000144229	0.493645433324718
ENSG00000100767	ENSG00000114638	0.5472079593384174
ENSG00000132274	ENSG00000133816	0.5579467507291902
ENSG00000138109	ENSG00000228278	0.44618571379953886
ENSG00000128833	ENSG00000129595	0.7195699832851663
ENSG00000125872	ENSG00000145362	0.5904614829092005
ENSG00000100578	ENSG00000186153	0.6315773804534287
ENSG00000170484	ENSG00000185739	0.572223309302515
ENSG00000100578	ENSG00000101958	0.6299246298825228
ENSG00000142599	ENSG00000179695	0.5297287984538853
ENSG00000091986	ENSG00000165323	0.5516575542817289
ENSG00000127377	ENSG00000184730	0.6237388170416316
ENSG00000100813	ENSG00000204010	0.6214103944778118
ENSG00000107186	ENSG00000204962	0.6010186342518943
ENSG00000073614	ENSG00000137177	0.7183593888140944
ENSG00000163491	ENSG00000164161	0.6712284822073273
ENSG00000031823	ENSG00000125999	0.6051056524707998
ENSG00000082781	ENSG00000135905	0.6974596356341434
ENSG00000111860	ENSG00000156970	0.5514540343095542
ENSG00000039987	ENSG00000111799	0.5773808072492786
ENSG00000074771	ENSG00000075223	0.6496907670288385
ENSG00000074771	ENSG00000164619	0.683388572172396
ENSG00000149403	ENSG00000165238	0.6628252884274756
ENSG00000180914	ENSG00000184465	0.4714088920894227
ENSG00000135218	ENSG00000143537	0.6795692272712405
ENSG00000178104	ENSG00000185640	0.6438150578917738
ENSG00000183324	ENSG00000196169	0.6371215423248523
ENSG00000124608	ENSG00000133739	0.626900187311832
ENSG00000088280	ENSG00000214706	0.6166178683250467
ENSG00000007174	ENSG00000143367	0.5929691280893575
ENSG00000100220	ENSG00000115593	0.6945609975247031
ENSG00000114638	ENSG00000124104	0.6802535598250727
ENSG00000145362	ENSG00000162669	0.5888508572079189
ENSG00000064687	ENSG00000204290	0.6062632717130482
ENSG00000078674	ENSG00000162241	0.6094582435687145
ENSG00000144451	ENSG00000179695	0.5267246324020246
ENSG00000074803	ENSG00000188833	0.45343312422992
ENSG00000082126	ENSG00000184445	0.7119797281372295
ENSG00000142867	ENSG00000171505	0.41118995641320355
ENSG00000133063	ENSG00000243156	0.5965783242374727
ENSG00000110955	ENSG00000171505	0.41081351682741085
ENSG00000013573	ENSG00000109063	0.5934860635188194
ENSG00000112038	ENSG00000117154	0.6564430842230107
ENSG00000116996	ENSG00000178057	0.4455157977133516
ENSG00000171811	ENSG00000187258	0.4914604046723387
ENSG00000112038	ENSG00000116871	0.6588507801586017
ENSG00000134146	ENSG00000166823	0.5037654318090283
ENSG00000138448	ENSG00000157064	0.6413603341607015
ENSG00000137860	ENSG00000156970	0.6113891250820097
ENSG00000164946	ENSG00000241322	0.6529008418263981
ENSG00000134146	ENSG00000163349	0.6160774974697248
ENSG00000100578	ENSG00000188869	0.5650541643945549
ENSG00000142920	ENSG00000204290	0.6278312379463866
ENSG00000116005	ENSG00000168477	0.6262842275196097
ENSG00000127603	ENSG00000139746	0.5924154290459692
ENSG00000088812	ENSG00000141258	0.502233776597601
ENSG00000133020	ENSG00000146839	0.5862782671377986
ENSG00000081277	ENSG00000168615	0.6689454302379341
ENSG00000113407	ENSG00000206530	0.6357910257166318
ENSG00000125999	ENSG00000259494	0.6052705138799904
ENSG00000131871	ENSG00000167123	0.6484101398174725
ENSG00000112038	ENSG00000254402	0.7295371201534153
ENSG00000124942	ENSG00000232125	0.6167682422635367
ENSG00000058453	ENSG00000132623	0.5709824030513042
ENSG00000203872	ENSG00000213918	0.6410199685276823
ENSG00000185339	ENSG00000243710	0.6608289541247163
ENSG00000134569	ENSG00000178026	0.6154004473050654
ENSG00000105669	ENSG00000133742	0.621941278155268
ENSG00000183230	ENSG00000257335	0.5259757071447172
ENSG00000014914	ENSG00000105669	0.6217413773723076
ENSG00000123358	ENSG00000173253	0.37994974996151604
ENSG00000143537	ENSG00000203872	0.6681874995312282
ENSG00000164300	ENSG00000183856	0.5815629739627283
ENSG00000112297	ENSG00000138162	0.5221560924056122
ENSG00000171298	ENSG00000188906	0.5944308527121251
ENSG00000185033	ENSG00000214706	0.6039692110742018
ENSG00000132623	ENSG00000205143	0.5456841180440829
ENSG00000010292	ENSG00000165970	0.607305727714694
ENSG00000120685	ENSG00000122367	0.6162731024148538
ENSG00000116213	ENSG00000153339	0.4161515289522951
ENSG00000111799	ENSG00000135362	0.5818498071265261
ENSG00000067704	ENSG00000105501	0.6328547514613352
ENSG00000175920	ENSG00000185231	0.5347854446730907
ENSG00000187170	ENSG00000228278	0.4465226932768207
ENSG00000162591	ENSG00000196539	0.40118603088527954
ENSG00000144749	ENSG00000198502	0.5961814655296437
ENSG00000104324	ENSG00000164465	0.6408256503337453
ENSG00000123610	ENSG00000127129	0.5476533834031583
ENSG00000141338	ENSG00000172578	0.6095659979922232
ENSG00000132446	ENSG00000154646	0.5701734697675118
ENSG00000066279	ENSG00000179044	0.5991626583665027
ENSG00000081307	ENSG00000175564	0.6351873958633428
ENSG00000139233	ENSG00000204568	0.6869220252604247
ENSG00000005469	ENSG00000145362	0.5933123056766191
ENSG00000132874	ENSG00000198707	0.5970210145958154
ENSG00000111199	ENSG00000259030	0.6400505459900733
ENSG00000143537	ENSG00000151304	0.6699016212607506
ENSG00000120314	ENSG00000197653	0.6998074143747638
ENSG00000153113	ENSG00000198083	0.6214841640842756
ENSG00000122778	ENSG00000132446	0.5834302313995902
ENSG00000137218	ENSG00000163349	0.6138734853694701
ENSG00000187170	ENSG00000198707	0.601064803904219
ENSG00000120253	ENSG00000155087	0.530157550183003
ENSG00000146530	ENSG00000172289	0.6225598769723637
ENSG00000059377	ENSG00000105695	0.5657299798637712
ENSG00000132688	ENSG00000145979	0.4288306181787118
ENSG00000163689	ENSG00000204386	0.5236931673333642
ENSG00000130783	ENSG00000248487	0.6360527434954326
ENSG00000180901	ENSG00000186951	0.7612327560846783
ENSG00000090006	ENSG00000108242	0.6236340688405594
ENSG00000070601	ENSG00000170484	0.5558804926785391
ENSG00000135218	ENSG00000170454	0.6932588156093981
ENSG00000174844	ENSG00000180758	0.6414589430255668
ENSG00000101605	ENSG00000116871	0.6547932492283955
ENSG00000111275	ENSG00000162298	0.727194013745117
ENSG00000135218	ENSG00000163312	0.6766728604905865
ENSG00000122515	ENSG00000198502	0.5939652088357905
ENSG00000088812	ENSG00000164530	0.49741981414903985
ENSG00000135451	ENSG00000188820	0.672790541747102
ENSG00000058729	ENSG00000204010	0.6121175358223894
ENSG00000100335	ENSG00000122121	0.6809269957887797
ENSG00000164393	ENSG00000198796	0.49310886883248634
ENSG00000158296	ENSG00000244482	0.4799980051783451
ENSG00000065060	ENSG00000110799	0.6639419862102965
ENSG00000157168	ENSG00000181019	0.6813652722631983
ENSG00000120526	ENSG00000204965	0.41019721440720164
ENSG00000151093	ENSG00000174527	0.6240706449025408
ENSG00000101639	ENSG00000133863	0.4657568461930433
ENSG00000096433	ENSG00000137877	0.6077884115886314
ENSG00000132688	ENSG00000149262	0.4305770401815181
ENSG00000107186	ENSG00000167721	0.6377797813063901
ENSG00000116005	ENSG00000174844	0.6649182877591667
ENSG00000124159	ENSG00000163092	0.5625546314447493
ENSG00000086570	ENSG00000100150	0.5974464632427845
ENSG00000151914	ENSG00000172578	0.5744761139962086
ENSG00000158125	ENSG00000159423	0.6416602307127749
ENSG00000075568	ENSG00000182670	0.5863210297645715
ENSG00000155970	ENSG00000257335	0.6428835545911459
ENSG00000183067	ENSG00000197410	0.5900303117656908
ENSG00000120647	ENSG00000146530	0.6182477026949557
ENSG00000152217	ENSG00000171219	0.6695113252048328
ENSG00000058729	ENSG00000163380	0.6127726621405389
